时间,温度℃,气压hPa,相对湿度%,风向/度,风速m/s,降水mm,测点,经度,纬度,,,
9/22/2019 16:00,26.1,1008.4,26,319/NW,15.3,0,54853,120.42,36.17,山东,青岛,崂山
9/22/2019 17:00,24.9,1009.2,30,17/NNE,7.6,0,54853,120.42,36.17,山东,青岛,崂山
9/22/2019 18:00,23,1009.9,35,13/NNE,5,0,54853,120.42,36.17,山东,青岛,崂山
9/22/2019 19:00,21.9,1010,38,319/NW,8.9,0,54853,120.42,36.17,山东,青岛,崂山
9/22/2019 20:00,21.1,1010.5,43,332/NNW,6.8,0,54853,120.42,36.17,山东,青岛,崂山
9/22/2019 21:00,20.3,1010.9,49,349/N,5.4,0,54853,120.42,36.17,山东,青岛,崂山
9/22/2019 22:00,19.9,1011,51,265/W,3.2,0,54853,120.42,36.17,山东,青岛,崂山
9/22/2019 23:00,18.9,1010.8,57,323/NW,7.2,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 0:00,18,1010.8,64,329/NNW,6.6,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 1:00,17.3,1010.9,68,323/NW,6.6,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 2:00,17.3,1011,70,338/NNW,8,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 3:00,17.1,1011.1,70,321/NW,6.7,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 4:00,15.7,1011.4,76,299/WNW,5.4,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 5:00,16.2,1011.5,71,322/NW,5.1,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 6:00,17,1011.7,62,318/NW,8.4,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 7:00,19,1012.4,51,323/NW,9.7,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 8:00,20.8,1012.7,50,342/NNW,8.4,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 9:00,22.4,1012.9,44,333/NNW,8.8,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 10:00,24.6,1012.8,33,334/NNW,9.3,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 11:00,25.6,1012.4,34,334/NNW,8.5,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 12:00,27,1011.9,34,325/NW,7.7,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 13:00,28,1011.5,33,23/NNE,6.9,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 14:00,28.2,1011.1,28,13/NNE,7.1,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 15:00,28.3,1010.6,33,356/N,9.2,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 16:00,27.5,1010.6,36,311/NW,8.6,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 17:00,26.6,1011.2,32,322/NW,7.2,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 18:00,24.9,1011.6,30,318/NW,8.3,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 19:00,23.5,1012.1,38,305/NW,6,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 20:00,22.2,1012.6,42,327/NNW,5.1,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 21:00,20.6,1012.6,46,330/NNW,4.1,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 22:00,20.1,1012.8,46,304/NW,3.1,0,54853,120.42,36.17,山东,青岛,崂山
9/23/2019 23:00,19.1,1012.6,49,318/NW,3.6,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 0:00,18.5,1012.5,49,308/NW,4,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 1:00,17.6,1012.6,53,308/NW,4.4,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 2:00,17.7,1012.5,54,307/NW,4.7,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 3:00,17.4,1012.5,48,306/NW,3,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 4:00,17.2,1012.5,55,302/WNW,3.9,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 5:00,17.4,1012.7,55,303/WNW,3.6,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 6:00,18.1,1013.1,44,303/WNW,4.5,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 7:00,18.7,1013.6,51,301/WNW,4.1,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 8:00,21.6,1014,58,300/WNW,5.9,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 9:00,23.8,1013.9,53,312/NW,5.2,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 10:00,26.2,1013.5,46,305/NW,4.9,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 11:00,27.8,1013,43,299/WNW,6.9,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 12:00,29.1,1012.6,38,303/WNW,6.2,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 13:00,27.5,1012.1,54,91/E,2.5,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 14:00,26.1,1011.9,60,153/SSE,5,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 15:00,25.7,1011.9,58,143/SE,5.3,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 16:00,25,1012,62,151/SSE,5.5,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 17:00,24.5,1012.4,67,118/ESE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 18:00,23.5,1012.6,75,162/SSE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 19:00,22.5,1013.1,77,211/SSW,1.4,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 20:00,21.9,1013.7,80,302/WNW,0.3,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 21:00,21.2,1013.9,81,,0,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 22:00,20.5,1014.2,78,318/NW,1.4,0,54853,120.42,36.17,山东,青岛,崂山
9/24/2019 23:00,20.2,1014,75,294/WNW,0.9,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 0:00,19.8,1014,75,285/WNW,0.9,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 1:00,19.6,1014,74,269/W,1,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 2:00,19.3,1013.9,73,298/WNW,1.3,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 3:00,19.6,1014,77,306/NW,2.5,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 4:00,19.6,1014,86,298/WNW,5,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 5:00,19.3,1014.2,93,300/WNW,3.4,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 6:00,18.4,1014.6,92,307/NW,2.8,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 7:00,19.1,1015.1,92,303/WNW,3.7,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 8:00,20.3,1015.1,89,309/NW,2.9,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 9:00,24.2,1015.3,68,58/ENE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 10:00,24.7,1015.5,70,223/SW,1.9,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 11:00,24.9,1015.4,65,154/SSE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 12:00,24,1015.2,68,136/SE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 13:00,24.5,1014.7,66,126/SE,5.9,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 14:00,25.1,1014.3,56,167/SSE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 15:00,24.8,1014.3,59,125/SE,4.6,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 16:00,23.6,1014.5,67,148/SSE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 17:00,23,1014.8,69,140/SE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 18:00,22.6,1014.8,71,154/SSE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 19:00,21.9,1015.3,76,157/SSE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 20:00,21.3,1015.8,77,178/S,0.9,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 21:00,20.5,1016,80,110/ESE,1.5,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 22:00,20.3,1016.3,78,159/SSE,0.6,0,54853,120.42,36.17,山东,青岛,崂山
9/25/2019 23:00,19.3,1016.1,83,301/WNW,1.4,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 0:00,18.5,1015.7,83,296/WNW,1.7,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 1:00,18.2,1015.5,82,307/NW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 2:00,18.1,1015.6,82,299/WNW,1.1,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 3:00,17.8,1015.5,82,291/WNW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 4:00,17.9,1015.8,82,293/WNW,2.5,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 5:00,17.8,1016.1,83,304/NW,2.3,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 6:00,17.7,1016.2,84,297/WNW,2,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 7:00,19,1016.8,83,315/NW,1.2,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 8:00,22.6,1017.1,72,87/E,2.3,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 9:00,24.3,1017.3,61,134/SE,3.1,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 10:00,24.3,1017.3,62,104/ESE,6,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 11:00,24.3,1017.3,56,113/ESE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 12:00,24.1,1016.9,56,148/SSE,6.2,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 13:00,24.4,1016.2,57,134/SE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 14:00,23.6,1016.2,64,118/ESE,7.3,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 15:00,23.2,1016,63,137/SE,5.3,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 16:00,22.9,1015.9,64,144/SE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 17:00,22.5,1016,66,129/SE,4,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 18:00,21.9,1016.1,71,129/SE,3,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 19:00,21.6,1016.3,71,115/ESE,4.7,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 20:00,21.4,1016.8,72,131/SE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 21:00,20.5,1016.9,74,107/ESE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 22:00,20.3,1016.9,74,110/ESE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
9/26/2019 23:00,20.1,1016.7,76,144/SE,1.9,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 0:00,19.9,1016.7,77,139/SE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 1:00,19,1016.8,81,,0,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 2:00,18,1016.4,86,297/WNW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 3:00,17.9,1015.7,86,300/WNW,3,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 4:00,17.5,1015.7,86,303/WNW,2.7,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 5:00,17.5,1016,85,302/WNW,3.1,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 6:00,17.6,1016.4,86,307/NW,2.9,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 7:00,18.5,1016.7,83,309/NW,3.1,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 8:00,21.5,1016.9,71,346/NNW,0.9,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 9:00,23.8,1017,61,112/ESE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 10:00,24.4,1016.9,60,104/ESE,4.6,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 11:00,23.7,1016.5,63,146/SE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 12:00,23.7,1016,66,143/SE,5.9,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 13:00,23.2,1015.2,65,155/SSE,6,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 14:00,23.2,1014.7,63,143/SE,5.4,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 15:00,23.4,1014.5,65,116/ESE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 16:00,22.7,1014.3,67,149/SSE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 17:00,22.4,1014.4,69,148/SSE,5.1,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 18:00,21.8,1014.2,73,148/SSE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 19:00,21.3,1014.2,76,140/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 20:00,20.5,1014.5,79,121/ESE,1,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 21:00,20,1014.5,81,182/S,1,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 22:00,19.7,1014.7,83,94/E,0.4,0,54853,120.42,36.17,山东,青岛,崂山
9/27/2019 23:00,18.8,1014.3,87,309/NW,1.8,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 0:00,18.5,1014.1,87,299/WNW,1.9,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 1:00,18.4,1014,88,295/WNW,2.7,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 2:00,18.4,1013.4,89,299/WNW,3,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 3:00,18.2,1013.1,88,293/WNW,2.2,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 4:00,18.1,1013,88,295/WNW,2.2,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 5:00,18.1,1013.1,90,301/WNW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 6:00,18,1013.3,89,303/WNW,3.3,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 7:00,18.5,1013.6,81,306/NW,1.5,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 8:00,21.7,1013.9,77,119/ESE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 9:00,23.6,1014,71,133/SE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 10:00,24.6,1013.8,69,179/S,3.9,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 11:00,24.7,1013.4,69,135/SE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 12:00,24,1012.7,69,144/SE,6.5,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 13:00,24.1,1012.1,69,163/SSE,5,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 14:00,24.7,1011.5,68,168/SSE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 15:00,24.2,1011,70,144/SE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 16:00,23.5,1010.9,72,151/SSE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 17:00,22.9,1011,74,176/S,3.4,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 18:00,22.4,1011.3,76,162/SSE,3.3,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 19:00,21.8,1011.7,79,99/E,1.4,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 20:00,21,1012.1,82,147/SSE,0.5,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 21:00,20.3,1012.4,84,306/NW,0.8,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 22:00,19.9,1012.4,81,297/WNW,1.7,0,54853,120.42,36.17,山东,青岛,崂山
9/28/2019 23:00,19.6,1012.3,76,302/WNW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 0:00,19.5,1012.2,71,311/NW,3,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 1:00,19.3,1012.2,68,294/WNW,2.8,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 2:00,19.2,1012,68,295/WNW,2.3,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 3:00,19.1,1011.7,69,299/WNW,2.2,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 4:00,19.3,1011.4,69,295/WNW,3.3,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 5:00,19.3,1011.6,69,305/NW,3,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 6:00,19.1,1011.9,66,298/WNW,3,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 7:00,19.7,1012.2,63,313/NW,2.7,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 8:00,22.2,1012.5,63,321/NW,1,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 9:00,25.2,1012.6,61,35/NE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 10:00,26,1012.4,66,154/SSE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 11:00,26.6,1012.1,65,98/E,5.2,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 12:00,25.5,1011.5,68,143/SE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 13:00,25.9,1010.9,66,134/SE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 14:00,25.3,1010.5,69,164/SSE,4.6,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 15:00,25.5,1010,65,173/S,3.2,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 16:00,24.7,1009.8,67,169/S,3.1,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 17:00,24,1009.8,73,160/SSE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 18:00,23.1,1010,81,148/SSE,2.6,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 19:00,22.6,1010.4,82,101/E,1.2,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 20:00,22,1010.7,84,113/ESE,1.7,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 21:00,21.3,1010.9,86,292/WNW,1.3,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 22:00,20.7,1011,81,285/WNW,1.2,0,54853,120.42,36.17,山东,青岛,崂山
9/29/2019 23:00,20.4,1011.2,79,275/W,0.6,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 0:00,20.3,1011.3,83,274/W,0.6,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 1:00,19.9,1011.2,84,290/WNW,1.3,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 2:00,19.7,1010.8,86,286/WNW,1.4,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 3:00,19.3,1010.5,82,301/WNW,2,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 4:00,19.1,1010.3,79,302/WNW,2.3,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 5:00,19.2,1010.3,74,300/WNW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 6:00,18.9,1010.4,71,301/WNW,2.9,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 7:00,19.8,1010.8,65,309/NW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 8:00,21.9,1011.2,62,305/NW,0.8,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 9:00,24.6,1011.5,71,149/SSE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 10:00,25.2,1011.4,66,157/SSE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 11:00,25.7,1011.3,61,172/S,4,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 12:00,25.9,1011,58,189/S,4.9,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 13:00,26.3,1010.4,50,173/S,3.5,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 14:00,25.9,1010.1,47,177/S,3,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 15:00,25.3,1010.1,55,154/SSE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 16:00,24.5,1010.1,65,170/S,3.5,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 17:00,23.7,1010.1,65,136/SE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 18:00,22.8,1010.2,71,157/SSE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 19:00,21.7,1010.5,78,134/SE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 20:00,21.1,1010.8,79,161/SSE,1.1,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 21:00,20.6,1011.1,79,179/S,0.7,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 22:00,19.7,1011,76,231/SW,0.4,0,54853,120.42,36.17,山东,青岛,崂山
9/30/2019 23:00,19.1,1010.8,70,299/WNW,1.5,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 0:00,18.9,1010.8,68,303/WNW,1.7,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 1:00,18.7,1010.7,75,315/NW,2.2,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 2:00,18.6,1010.5,76,304/NW,3.4,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 3:00,18.5,1010.5,76,295/WNW,3.1,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 4:00,18.4,1010.3,74,302/WNW,3.7,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 5:00,18.5,1010.3,71,305/NW,3.5,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 6:00,17.9,1010.8,70,296/WNW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 7:00,18.5,1011.1,68,298/WNW,1.9,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 8:00,22.2,1011.7,62,168/SSE,1.5,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 9:00,25.3,1011.4,51,101/E,3.4,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 10:00,25.4,1011.6,51,150/SSE,6,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 11:00,25.5,1011.4,55,144/SE,5.6,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 12:00,25.7,1011,55,109/ESE,8.4,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 13:00,25.3,1009.8,56,153/SSE,7.7,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 14:00,25.2,1009.4,60,144/SE,7.7,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 15:00,25.3,1009.5,57,128/SE,7,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 16:00,24.7,1009.6,55,135/SE,6.9,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 17:00,23.3,1009.7,68,145/SE,7,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 18:00,22.4,1009.3,77,105/ESE,7.3,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 19:00,22.2,1009,76,139/SE,5.1,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 20:00,20.8,1009.1,76,295/WNW,2,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 21:00,19.7,1008.9,70,300/WNW,2.7,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 22:00,20.3,1009,75,181/S,2,0,54853,120.42,36.17,山东,青岛,崂山
10/1/2019 23:00,21.4,1008.6,75,124/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 0:00,20.2,1008.4,69,301/WNW,1.7,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 1:00,20.4,1008,70,297/WNW,3.1,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 2:00,20.6,1007.5,72,302/WNW,3.9,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 3:00,21.1,1007.2,74,301/WNW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 4:00,21.5,1007.1,77,301/WNW,3.7,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 5:00,21.4,1006.8,84,287/WNW,3,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 6:00,21.1,1006.7,87,304/NW,2.3,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 7:00,21.9,1007,85,130/SE,0.9,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 8:00,23,1007.2,80,319/NW,2.2,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 9:00,24.2,1007.1,75,341/NNW,1.3,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 10:00,24.8,1007,74,332/NNW,3.6,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 11:00,25.1,1006.5,72,20/NNE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 12:00,25.2,1005.6,70,217/SW,2.8,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 13:00,25.3,1004.6,72,207/SSW,3,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 14:00,27.1,1003.7,65,34/NE,6,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 15:00,25.1,1003.4,77,133/SE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 16:00,24.6,1003.2,79,129/SE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 17:00,23.9,1003.4,81,137/SE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 18:00,23.2,1003.3,85,189/S,2.2,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 19:00,22.7,1003.9,87,156/SSE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 20:00,22,1004.3,91,340/NNW,1,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 21:00,20.8,1004.6,78,304/NW,3.1,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 22:00,20,1004.8,67,316/NW,4.3,0,54853,120.42,36.17,山东,青岛,崂山
10/2/2019 23:00,19.8,1004.9,54,305/NW,4.5,0,54853,120.42,36.17,山东,青岛,崂山
10/3/2019 0:00,19.9,1004.9,41,299/WNW,4.7,0,54853,120.42,36.17,山东,青岛,崂山
10/3/2019 1:00,18.6,1005.1,45,315/NW,5,0,54853,120.42,36.17,山东,青岛,崂山
10/3/2019 2:00,18.6,1005.1,54,296/WNW,5.4,0,54853,120.42,36.17,山东,青岛,崂山
10/3/2019 3:00,17,1004.8,62,308/NW,6.6,0,54853,120.42,36.17,山东,青岛,崂山
10/3/2019 4:00,17.1,1005.1,65,302/WNW,8,0,54853,120.42,36.17,山东,青岛,崂山
10/3/2019 5:00,16.5,1005.7,70,308/NW,7.4,0,54853,120.42,36.17,山东,青岛,崂山
10/3/2019 6:00,16.5,1005.7,71,294/WNW,8.1,0,54853,120.42,36.17,山东,青岛,崂山
